,X_1,epsilon_2,sigma_2,mass_2,k_12,BoxLength,Dself_1,Dself_1_err,Dself_2,Dself_2_err,Viscosity,Viscosity_err,num_particles,visc_rel_err,zeta
907,0.5,1.0,1.6,4.096,0.0,22.8247,0.04219,6e-05,0.02155,3e-05,2.692,0.024,4000,0.8915304606240713,0.4487896195878998
908,0.5,1.0,1.6,4.096,-0.3,22.4963,0.02601,2e-05,0.01347,1e-05,4.357,0.028,4000,0.6426440211154464,0.4687321608396599
909,0.5,1.0,1.6,4.096,-0.6,22.2359,0.01449,3e-05,0.00754,2e-05,8.052,0.18,4000,2.235469448584203,0.48539343768623394
910,0.5,0.8,1.6,4.096,0.05,23.2877,0.06281,6e-05,0.03574,3e-05,1.598,0.017,4000,1.0638297872340425,0.42255013431054844
911,0.5,0.8,1.6,4.096,0.0,23.2047,0.05981,3e-05,0.03356,4e-05,1.718,0.011,4000,0.6402793946449359,0.42710058191729894
912,0.5,0.8,1.6,4.096,-0.3,22.7834,0.0402,5e-05,0.02239,2e-05,2.611,0.075,4000,2.8724626579854458,0.4512346405818147
913,0.5,0.8,1.6,4.096,-0.6,22.4612,0.02517,3e-05,0.01417,2e-05,4.215,0.128,4000,3.0367734282325034,0.4709330524846242
914,0.5,0.6,1.6,4.096,-0.3,23.2545,0.06303,5e-05,0.03804,5e-05,1.488,0.02,4000,1.3440860215053763,0.4243625193255148
915,0.5,0.6,1.6,4.096,-0.6,22.8166,0.04284,6e-05,0.02586,2e-05,2.266,0.028,4000,1.2356575463371582,0.4492677565473468
916,0.5,0.5,1.6,4.096,-0.3,23.6512,0.08068,9e-05,0.05157,3e-05,1.116,0.04,4000,3.584229390681003,0.40336526353969826
917,0.5,0.5,1.6,4.096,-0.6,23.0942,0.05664,8e-05,0.03554,4e-05,1.654,0.035,4000,2.116082224909311,0.43326067262521745
918,0.5,1.0,1.4,2.744,0.05,20.6553,0.0378,5e-05,0.02387,4e-05,2.798,0.058,4000,2.072909220872052,0.4449077149596312
919,0.5,1.0,1.4,2.744,0.0,20.6006,0.03519,2e-05,0.0222,2e-05,3.015,0.075,4000,2.487562189054726,0.44846117391761914
920,0.5,1.0,1.4,2.744,-0.3,20.3113,0.02068,2e-05,0.01326,2e-05,5.239,0.118,4000,2.2523382324871157,0.46789811512640034
921,0.5,1.0,1.4,2.744,-0.6,20.0873,0.01079,1e-05,0.00697,1e-05,10.601,0.32,4000,3.0185831525327798,0.48372636730793706
922,0.5,0.8,1.4,2.744,0.05,20.9915,0.05309,2e-05,0.03649,3e-05,1.815,0.033,4000,1.8181818181818183,0.4238713257291386
923,0.5,0.8,1.4,2.744,0.0,20.9214,0.05038,6e-05,0.03423,5e-05,1.933,0.022,4000,1.138127263321262,0.42814633359497783
924,0.5,0.8,1.4,2.744,-0.3,20.5514,0.03243,4e-05,0.02192,3e-05,3.062,0.027,4000,0.8817766165904638,0.45168973553816383
925,0.5,0.8,1.4,2.744,-0.6,20.2759,0.0194,2e-05,0.01326,2e-05,5.369,0.277,4000,5.159247532128889,0.47035312754009245
926,0.5,0.6,1.4,2.744,0.0,21.4821,0.0727,4e-05,0.0563,8e-05,1.181,0.022,4000,1.8628281117696863,0.3954888612466021
927,0.5,0.6,1.4,2.744,-0.3,20.9335,0.05154,3e-05,0.03702,5e-05,1.79,0.021,4000,1.1731843575418994,0.42740433009788265
928,0.5,0.6,1.4,2.744,-0.6,20.5629,0.0338,2e-05,0.02429,4e-05,2.831,0.053,4000,1.8721299894030377,0.4509323237726867
929,0.5,0.5,1.4,2.744,-0.3,21.2442,0.06647,8e-05,0.0497,7e-05,1.316,0.033,4000,2.507598784194529,0.40892467196054616
930,0.5,0.5,1.4,2.744,-0.6,20.7868,0.04523,4e-05,0.03341,6e-05,2.037,0.047,4000,2.3073146784486993,0.43651738564973136
931,0.5,1.0,1.2,1.728,0.05,18.5979,0.03191,4e-05,0.02509,3e-05,3.192,0.073,4000,2.2869674185463658,0.44410049715727096
932,0.5,1.0,1.2,1.728,0.0,18.5484,0.02945,3e-05,0.02317,2e-05,3.451,0.086,4000,2.4920312952767314,0.4476654988756313
933,0.5,1.0,1.2,1.728,-0.3,18.2881,0.01593,1e-05,0.01264,1e-05,6.668,0.145,4000,2.174565086982603,0.46705413410947166
934,0.5,0.8,1.2,1.728,0.05,18.8763,0.04517,5e-05,0.03797,9e-05,2.099,0.054,4000,2.572653644592663,0.42473922582963747
935,0.5,0.8,1.2,1.728,0.0,18.815,0.04246,2e-05,0.03536,2e-05,2.228,0.04,4000,1.7953321364452421,0.4289042167372435
936,0.5,0.8,1.2,1.728,-0.3,18.4891,0.02577,2e-05,0.0213,3e-05,3.804,0.064,4000,1.6824395373291274,0.4519867147986921
937,0.5,0.8,1.2,1.728,-0.6,18.2492,0.01407,1e-05,0.01165,1e-05,7.391,0.354,4000,4.7896089838993365,0.47004722330461507
938,0.5,0.6,1.2,1.728,0.0,19.2456,0.06218,2e-05,0.05645,5e-05,1.412,0.043,4000,3.045325779036827,0.4007546944533684
939,0.5,0.6,1.2,1.728,-0.3,18.7981,0.04166,2e-05,0.03601,6e-05,2.229,0.064,4000,2.8712427097353075,0.4300620464854037
940,0.5,0.6,1.2,1.728,-0.6,18.4903,0.02607,5e-05,0.02248,2e-05,3.681,0.079,4000,2.1461559358869873,0.4518987201974588
941,0.5,0.5,1.2,1.728,-0.3,19.0353,0.05374,0.00013,0.04795,0.00011,1.651,0.018,4000,1.0902483343428224,0.4141844660146365
942,0.5,0.5,1.2,1.728,-0.6,18.6682,0.03544,6e-05,0.03122,6e-05,2.613,0.061,4000,2.3344814389590507,0.4391022363012377
943,0.5,1.0,1.0,1.0,0.05,16.7697,0.02815,5e-05,0.02816,5e-05,3.469,0.074,4000,2.1331795906601325,0.4441020045143151
944,0.5,1.0,1.0,1.0,0.0,16.7236,0.0258,2e-05,0.0258,3e-05,3.788,0.092,4000,2.4287222808870115,0.447784750468769
945,0.5,0.8,1.0,1.0,0.05,16.992,0.03918,3e-05,0.04125,3e-05,2.359,0.025,4000,1.05977108944468,0.4268989783283508
946,0.5,0.8,1.0,1.0,0.0,16.9366,0.03642,4e-05,0.0381,2e-05,2.619,0.099,4000,3.7800687285223367,0.43110188471389044
947,0.5,0.8,1.0,1.0,-0.3,16.6592,0.02179,1e-05,0.02245,2e-05,4.461,0.133,4000,2.98139430620937,0.4529978985778798
948,0.5,0.6,1.0,1.0,0.05,17.3363,0.05587,5e-05,0.06293,6e-05,1.572,0.057,4000,3.6259541984732824,0.401966048410695
949,0.5,0.6,1.0,1.0,0.0,17.2591,0.05271,5e-05,0.05839,6e-05,1.683,0.019,4000,1.12893642305407,0.4073841972930899
950,0.5,0.6,1.0,1.0,-0.3,16.8981,0.03406,4e-05,0.0364,6e-05,2.738,0.059,4000,2.1548575602629656,0.4340552225852413
951,0.5,0.6,1.0,1.0,-0.6,16.6519,0.02122,1e-05,0.02245,3e-05,4.51,0.025,4000,0.5543237250554324,0.4535939268818047
952,0.5,0.5,1.0,1.0,0.05,17.6304,0.06737,8e-05,0.08227,5e-05,1.237,0.025,4000,2.0210185933710587,0.38218366116364744
953,0.5,0.5,1.0,1.0,0.0,17.5144,0.06451,6e-05,0.07498,7e-05,1.32,0.012,4000,0.9090909090909091,0.38982781302695296
954,0.5,0.5,1.0,1.0,-0.3,17.0735,0.04342,4e-05,0.04756,4e-05,2.111,0.052,4000,2.46328754144955,0.4208147335935741
955,0.5,0.5,1.0,1.0,-0.6,16.7891,0.02836,1e-05,0.03056,2e-05,3.289,0.068,4000,2.067497719671633,0.4425642876645746
956,0.7,1.0,1.6,4.096,0.05,20.7789,0.03913,3e-05,0.02095,3e-05,2.7,0.075,4000,2.7777777777777777,0.4502753287468544
957,0.7,1.0,1.6,4.096,0.0,20.7185,0.03684,4e-05,0.01947,3e-05,2.956,0.073,4000,2.469553450608931,0.45422484136505453
958,0.7,1.0,1.6,4.096,-0.3,20.4266,0.02276,2e-05,0.01145,1e-05,5.114,0.116,4000,2.268283144309738,0.4739773162021596
959,0.7,1.0,1.6,4.096,-0.6,20.2083,0.01272,1e-05,0.00595,1e-05,10.12,0.189,4000,1.8675889328063242,0.4895042529456554
960,0.7,0.8,1.6,4.096,0.05,21.0133,0.04786,6e-05,0.02882,3e-05,2.03,0.019,4000,0.935960591133005,0.43537453987271596
961,0.7,0.8,1.6,4.096,0.0,20.9373,0.04669,5e-05,0.02685,4e-05,2.168,0.056,4000,2.5830258302583027,0.44013284935279134
962,0.7,0.8,1.6,4.096,-0.3,20.5918,0.03147,3e-05,0.0169,3e-05,3.422,0.111,4000,3.2437171244886027,0.4626609834435106
963,0.7,0.8,1.6,4.096,-0.6,20.3434,0.01954,1e-05,0.00997,1e-05,5.856,0.156,4000,2.6639344262295084,0.47981651898530164
964,0.7,0.6,1.6,4.096,-0.3,20.8311,0.04425,4e-05,0.02562,2e-05,2.26,0.055,4000,2.433628318584071,0.446898811545744
965,0.7,0.6,1.6,4.096,-0.6,20.5353,0.02995,2e-05,0.01656,3e-05,3.521,0.042,4000,1.1928429423459246,0.4664903406512273
966,0.7,0.5,1.6,4.096,-0.3,21.0078,0.05298,3e-05,0.03233,4e-05,1.792,0.042,4000,2.34375,0.43571658239089717
967,0.7,0.5,1.6,4.096,-0.6,20.6692,0.03749,7e-05,0.02164,6e-05,2.704,0.074,4000,2.736686390532544,0.45748283965491165
968,0.7,1.0,1.4,2.744,0.05,19.2452,0.03392,3e-05,0.02205,3e-05,3.007,0.085,4000,2.826737612238111,0.4475569014842578
969,0.7,1.0,1.4,2.744,0.0,19.1955,0.03173,3e-05,0.02042,2e-05,3.22,0.134,4000,4.161490683229814,0.45104228393874524
970,0.7,1.0,1.4,2.744,-0.3,18.9339,0.01857,2e-05,0.01137,1e-05,5.996,0.159,4000,2.6517678452301534,0.46999723992870013
971,0.7,1.0,1.4,2.744,-0.6,18.7349,0.00921,1e-05,0.0052,1e-05,13.709,0.592,4000,4.318331023415275,0.48513365819406623
972,0.7,0.8,1.4,2.744,0.05,19.4407,0.04246,4e-05,0.02999,1e-05,2.256,0.037,4000,1.6400709219858156,0.43419003239033904
973,0.7,0.8,1.4,2.744,0.0,19.3789,0.04051,2e-05,0.02784,3e-05,2.462,0.072,4000,2.9244516653127532,0.4383572358192001
974,0.7,0.8,1.4,2.744,-0.3,19.0827,0.02621,2e-05,0.01691,3e-05,3.955,0.058,4000,1.4664981036662454,0.4590881430589208
975,0.7,0.8,1.4,2.744,-0.6,18.8633,0.0153,1e-05,0.00935,1e-05,7.305,0.241,4000,3.2991101984941817,0.4752942160981831
976,0.7,0.6,1.4,2.744,-0.3,19.2901,0.03728,4e-05,0.02561,4e-05,2.63,0.081,4000,3.079847908745247,0.44443894455959904
977,0.7,0.6,1.4,2.744,-0.6,19.036,0.02443,2e-05,0.01599,3e-05,4.282,0.071,4000,1.6581036898645491,0.46247520790403124
978,0.7,0.5,1.4,2.744,-0.3,19.4342,0.04487,5e-05,0.03214,7e-05,2.111,0.052,4000,2.46328754144955,0.43462583822428164
979,0.7,0.5,1.4,2.744,-0.6,19.1554,0.031,4e-05,0.02109,3e-05,3.198,0.097,4000,3.033145716072546,0.4538808597427788
980,0.7,1.0,1.2,1.728,0.05,17.8957,0.02994,2e-05,0.02385,2e-05,3.286,0.053,4000,1.6129032258064515,0.44524846592062567
981,0.7,1.0,1.2,1.728,0.0,17.8519,0.02776,3e-05,0.02193,3e-05,3.6,0.097,4000,2.6944444444444446,0.44853379188693004
982,0.7,1.0,1.2,1.728,-0.3,17.6137,0.01536,2e-05,0.01143,2e-05,7.106,0.115,4000,1.61835068955812,0.4669783203271499
983,0.7,0.8,1.2,1.728,0.05,18.0534,0.0375,1e-05,0.03171,6e-05,2.543,0.03,4000,1.1797090051120722,0.4336820926317891
984,0.7,0.8,1.2,1.728,0.0,18.0029,0.03533,5e-05,0.02944,3e-05,2.734,0.059,4000,2.1580102414045355,0.4373419092518773
985,0.7,0.8,1.2,1.728,-0.3,17.7487,0.02221,1e-05,0.01735,3e-05,4.646,0.12,4000,2.582866982350409,0.456403386002356
986,0.7,0.8,1.2,1.728,-0.6,17.5455,0.01184,1e-05,0.00864,1e-05,9.779,0.364,4000,3.7222619899785254,0.47244499996786354
987,0.7,0.6,1.2,1.728,0.0,18.218,0.04531,2e-05,0.04102,3e-05,1.995,0.014,4000,0.7017543859649124,0.4220329997069877
988,0.7,0.6,1.2,1.728,-0.3,17.9258,0.03158,3e-05,0.02611,3e-05,3.064,0.051,4000,1.6644908616187988,0.44300932107343566
989,0.7,0.6,1.2,1.728,-0.6,17.7096,0.02024,2e-05,0.01584,3e-05,5.082,0.074,4000,1.4561196379378196,0.4594330650159158
990,0.7,0.5,1.2,1.728,-0.3,18.0422,0.03792,2e-05,0.03248,2e-05,2.49,0.038,4000,1.5261044176706826,0.4344902405197474
991,0.7,0.5,1.2,1.728,-0.6,17.8133,0.02588,3e-05,0.02098,5e-05,3.881,0.108,4000,2.7827879412522547,0.4514559256125437
992,0.7,1.0,1.0,1.0,0.05,16.7609,0.02768,2e-05,0.0279,5e-05,3.521,0.044,4000,1.2496449872195399,0.44480187442698377
993,0.7,1.0,1.0,1.0,0.0,16.7228,0.02577,2e-05,0.02577,5e-05,3.849,0.171,4000,4.442712392829306,0.4478490181041886
994,0.7,0.8,1.0,1.0,0.05,16.8839,0.03376,1e-05,0.03574,7e-05,2.824,0.082,4000,2.903682719546743,0.435151314617637
995,0.7,0.8,1.0,1.0,0.0,16.8436,0.0318,1e-05,0.03327,5e-05,2.999,0.083,4000,2.7675891963987995,0.43828222300583036
996,0.7,0.8,1.0,1.0,-0.3,16.6354,0.02105,2e-05,0.02061,1e-05,4.849,0.208,4000,4.289544235924933,0.4549449720561197
997,0.7,0.6,1.0,1.0,0.05,17.048,0.04183,4e-05,0.0472,0.00012,2.158,0.046,4000,2.1316033364226135,0.4227058940616044
998,0.7,0.6,1.0,1.0,0.0,17.0024,0.03982,1e-05,0.04415,6e-05,2.318,0.044,4000,1.898188093183779,0.4261160828142324
999,0.7,0.6,1.0,1.0,-0.3,16.7766,0.02821,2e-05,0.02898,4e-05,3.435,0.043,4000,1.2518195050946141,0.44355426950928284
1000,0.7,0.6,1.0,1.0,-0.6,16.602,0.01924,1e-05,0.01865,2e-05,5.318,0.204,4000,3.8360285821737494,0.4576962825516134
1001,0.7,0.5,1.0,1.0,0.05,17.1605,0.04691,3e-05,0.05574,0.00027,1.929,0.039,4000,2.021772939346812,0.414446809648535
1002,0.7,0.5,1.0,1.0,0.0,17.1079,0.04501,4e-05,0.05193,3e-05,1.984,0.058,4000,2.923387096774194,0.41828135338402966
1003,0.7,0.5,1.0,1.0,-0.3,16.8679,0.03306,2e-05,0.035,4e-05,2.872,0.024,4000,0.8356545961002786,0.4363907742967796
1004,0.7,0.5,1.0,1.0,-0.6,16.687,0.02354,3e-05,0.02351,3e-05,4.213,0.082,4000,1.9463565155471163,0.45073762894286745
1005,0.9,1.0,1.6,4.096,0.05,18.2334,0.03077,5e-05,0.01742,6e-05,3.287,0.082,4000,2.494675996349255,0.4524747007351922
1006,0.9,1.0,1.6,4.096,0.0,18.2055,0.0296,1e-05,0.01649,2e-05,3.418,0.046,4000,1.3458162668227032,0.4545581481159927
1007,0.9,1.0,1.6,4.096,-0.3,18.0537,0.0217,3e-05,0.01059,2e-05,5.006,0.031,4000,0.619256891729924,0.4661209421740544
1008,0.9,1.0,1.6,4.096,-0.6,17.9232,0.0149,1e-05,0.00612,2e-05,8.305,0.102,4000,1.2281757977122214,0.4763768266568395
1009,0.9,0.8,1.6,4.096,0.05,18.3075,0.03363,5e-05,0.02015,0.00021,2.923,0.048,4000,1.6421484775915154,0.447002705389624
1010,0.9,0.8,1.6,4.096,0.0,18.276,0.03291,1e-05,0.01932,5e-05,3.004,0.033,4000,1.0985352862849536,0.449318015314743
1011,0.9,0.8,1.6,4.096,-0.3,18.1244,0.02557,1e-05,0.01332,4e-05,4.103,0.08,4000,1.9497928345113333,0.46068743255406314
1012,0.9,0.8,1.6,4.096,-0.6,18.0,0.01883,1e-05,0.00854,2e-05,5.977,0.067,4000,1.1209636941609502,0.4703051828007765
1013,0.9,0.6,1.6,4.096,-0.3,18.2089,0.03028,5e-05,0.01705,6e-05,3.326,0.086,4000,2.585688514732411,0.45430356780471814
1014,0.9,0.6,1.6,4.096,-0.6,18.0898,0.02376,4e-05,0.01191,4e-05,4.572,0.171,4000,3.740157480314961,0.4633359348559546
1015,0.9,0.5,1.6,4.096,-0.3,18.2597,0.03309,2e-05,0.01956,2e-05,2.974,0.032,4000,1.0759919300605245,0.45052237630399417
1016,0.9,0.5,1.6,4.096,-0.6,18.144,0.0269,2e-05,0.01427,3e-05,3.911,0.083,4000,2.1222193812324215,0.4591960762165547
1017,0.9,1.0,1.4,2.744,0.05,17.6294,0.02868,1e-05,0.0191,3e-05,3.466,0.111,4000,3.2025389497980377,0.4489128746362636
1018,0.9,1.0,1.4,2.744,0.0,17.605,0.02752,2e-05,0.01805,3e-05,3.609,0.041,4000,1.1360487669714603,0.45078200198759866
1019,0.9,1.0,1.4,2.744,-0.3,17.4706,0.02044,2e-05,0.0118,4e-05,5.295,0.142,4000,2.6817752596789424,0.46126573571441815
1020,0.9,1.0,1.4,2.744,-0.6,17.3461,0.01412,1e-05,0.00691,2e-05,8.265,0.177,4000,2.141560798548094,0.4712692669933914
1021,0.9,0.8,1.4,2.744,0.05,17.6876,0.03144,1e-05,0.02192,3e-05,3.115,0.062,4000,1.9903691813804172,0.4444960761208936
1022,0.9,0.8,1.4,2.744,0.0,17.6632,0.03048,3e-05,0.02097,6e-05,3.245,0.063,4000,1.9414483821263482,0.44634070678456084
1023,0.9,0.8,1.4,2.744,-0.3,17.5339,0.0238,2e-05,0.01456,3e-05,4.295,0.093,4000,2.1653084982537836,0.45628803451779054
1024,0.9,0.8,1.4,2.744,-0.6,17.4189,0.01767,1e-05,0.00945,2e-05,6.346,0.215,4000,3.387960920264734,0.46538510411168493
1025,0.9,0.6,1.4,2.744,0.0,17.7386,0.03384,1e-05,0.02487,4e-05,2.85,0.018,4000,0.631578947368421,0.44067319503244995
1026,0.9,0.6,1.4,2.744,-0.3,17.6103,0.02793,2e-05,0.01843,4e-05,3.551,0.07,4000,1.9712756969867644,0.4503751220971117
1027,0.9,0.6,1.4,2.744,-0.6,17.5029,0.0221,1e-05,0.01299,2e-05,4.794,0.197,4000,4.1093032957863995,0.45871677428785335
1028,0.9,0.5,1.4,2.744,-0.3,17.6576,0.0305,2e-05,0.021,1e-05,3.197,0.039,4000,1.2198936502971536,0.44676550416565647
1029,0.9,0.5,1.4,2.744,-0.6,17.5519,0.02482,2e-05,0.0154,3e-05,4.103,0.052,4000,1.2673653424323668,0.4548856624725875
1030,0.9,1.0,1.2,1.728,0.05,17.1304,0.02726,4e-05,0.0219,2e-05,3.636,0.057,4000,1.5676567656765676,0.44696638925409515
1031,0.9,1.0,1.2,1.728,0.0,17.1111,0.02626,2e-05,0.02079,4e-05,3.776,0.109,4000,2.8866525423728815,0.44848052655830667
1032,0.9,1.0,1.2,1.728,-0.3,16.9961,0.02035,2e-05,0.01427,3e-05,5.146,0.18,4000,3.4978624174115818,0.4576458678703687
1033,0.9,1.0,1.2,1.728,-0.6,16.8882,0.01514,1e-05,0.00925,2e-05,7.342,0.335,4000,4.562789430672842,0.4664738341844078
1034,0.9,0.8,1.2,1.728,0.05,17.1798,0.02974,3e-05,0.025,2e-05,3.245,0.045,4000,1.386748844375963,0.4431217502528212
1035,0.9,0.8,1.2,1.728,0.0,17.1598,0.02875,3e-05,0.02383,3e-05,3.403,0.077,4000,2.262709374081693,0.444672951604251
1036,0.9,0.8,1.2,1.728,-0.3,17.0504,0.02311,3e-05,0.01708,3e-05,4.355,0.078,4000,1.7910447761194028,0.45328741618107554
1037,0.9,0.8,1.2,1.728,-0.6,16.9509,0.01805,3e-05,0.01183,5e-05,5.81,0.026,4000,0.4475043029259897,0.4613166111774874
1038,0.9,0.6,1.2,1.728,0.05,17.2343,0.03242,5e-05,0.02883,3e-05,2.942,0.051,4000,1.7335146159075456,0.43893118040870294
1039,0.9,0.6,1.2,1.728,0.0,17.2163,0.03171,3e-05,0.02787,3e-05,3.034,0.06,4000,1.977587343441002,0.44030935537135507
1040,0.9,0.6,1.2,1.728,-0.3,17.1159,0.02655,2e-05,0.02104,4e-05,3.752,0.069,4000,1.8390191897654586,0.44810331539031245
1041,0.9,0.6,1.2,1.728,-0.6,17.0249,0.02172,3e-05,0.01544,5e-05,4.712,0.094,4000,1.9949066213921904,0.45532727849599963
1042,0.9,0.5,1.2,1.728,0.0,17.2502,0.0333,0.0,0.03025,0.0,2.863,0.025,4000,0.8732099196646874,0.4377185727293507
1043,0.9,0.5,1.2,1.728,-0.3,17.1548,0.02863,2e-05,0.02363,3e-05,3.427,0.042,4000,1.225561715786402,0.44506188289769194
1044,0.9,0.5,1.2,1.728,-0.6,17.069,0.02399,4e-05,0.0179,5e-05,4.145,0.069,4000,1.664656212303981,0.45180719556431587
1045,0.9,1.0,1.0,1.0,0.05,16.7403,0.02661,3e-05,0.02709,5e-05,3.684,0.059,4000,1.6015200868621062,0.4464459666099743
1046,0.9,1.0,1.0,1.0,0.0,16.7251,0.02586,2e-05,0.02588,6e-05,3.812,0.093,4000,2.4396642182581325,0.4476642817921518
1047,0.9,1.0,1.0,1.0,-0.3,16.6311,0.02131,4e-05,0.01912,4e-05,4.731,0.091,4000,1.9234834073134643,0.45529794375710503
1048,0.9,1.0,1.0,1.0,-0.6,16.5442,0.01738,1e-05,0.01397,3e-05,5.934,0.082,4000,1.381867205931918,0.46251018300679997
1049,0.9,0.8,1.0,1.0,0.05,16.7777,0.02847,2e-05,0.03029,5e-05,3.414,0.088,4000,2.577621558289396,0.4434670326934683
1050,0.9,0.8,1.0,1.0,0.0,16.7622,0.02775,3e-05,0.02906,3e-05,3.556,0.051,4000,1.434195725534308,0.4446983920215606
1051,0.9,0.8,1.0,1.0,-0.3,16.6761,0.02343,2e-05,0.02205,6e-05,4.257,0.074,4000,1.738313366220343,0.45162205374827274
1052,0.9,0.8,1.0,1.0,-0.6,16.5937,0.01956,3e-05,0.0166,5e-05,5.262,0.112,4000,2.128468263017864,0.45838343122057407
1053,0.9,0.6,1.0,1.0,0.05,16.8203,0.03064,2e-05,0.03447,8e-05,3.11,0.051,4000,1.639871382636656,0.4401061134725899
1054,0.9,0.6,1.0,1.0,0.0,16.8062,0.02997,4e-05,0.03314,5e-05,3.217,0.054,4000,1.6785825303077402,0.44121475860097553
1055,0.9,0.6,1.0,1.0,-0.3,16.7276,0.02596,2e-05,0.02595,4e-05,3.78,0.107,4000,2.8306878306878307,0.44746359667589747
1056,0.9,0.6,1.0,1.0,-0.6,16.6528,0.02227,3e-05,0.02022,6e-05,4.543,0.068,4000,1.4968082764692936,0.4535203874521169
1057,0.9,0.5,1.0,1.0,0.05,16.8412,0.03181,2e-05,0.03697,7e-05,2.981,0.064,4000,2.146930560214693,0.43846962543135426
1058,0.9,0.5,1.0,1.0,0.0,16.8298,0.03121,2e-05,0.03569,7e-05,3.081,0.077,4000,2.4991885751379423,0.43936124750011396
1059,0.9,0.5,1.0,1.0,-0.3,16.7576,0.02752,2e-05,0.02853,2e-05,3.56,0.066,4000,1.853932584269663,0.4450647047716099
1060,0.9,0.5,1.0,1.0,-0.6,16.6876,0.02397,1e-05,0.02265,8e-05,4.133,0.061,4000,1.4759254778611177,0.4506890120919551
